-19.05,0.02014710709818802,-0.1488722270071217,-0.3141414409686688
-18.415,0.01220416180846447,-0.1746038717773197,-0.3572025299289883
-17.78,0.01528970311638243,-0.1863768415551981,-0.3876156203891712
-17.145,0.02062879562470042,-0.2054302619820177,-0.4263141842033018
-16.51,0.02256399282993387,-0.2264326417434258,-0.469203898347248
-15.875,0.02285491399012386,-0.2539919214583338,-0.5186809129619031
-15.24,0.01945399057392529,-0.2668191199434407,-0.5550247773419088
-14.605,0.01607428818863465,-0.3163669314199851,-0.6272099040479886
-13.97,0.01647731181317273,-0.3270351275468496,-0.6627410603833553
-13.335,0.01937230673904525,-0.3424545845401779,-0.6998774140649641
-12.7,0.01666706596216422,-0.3559115869584005,-0.7294929581982861
-12.065,0.01295033625799392,-0.3751873779021054,-0.7610641171965125
-11.43,0.01556648710879875,-0.3774984528881299,-0.7652067151534915
-10.795,0.02149241459043629,-0.3614508084204976,-0.7384555865923214
-10.16,0.02203263404987421,-0.34704284997862,-0.7065603553350902
-9.525,0.02345968887958954,-0.2897816932058172,-0.6083219034028418
-8.890000000000001,0.02359254310447511,-0.2254422569255836,-0.4927893594182126
-8.255000000000001,0.02015632049388284,-0.1521080787402087,-0.3463630292115067
-7.620000000000001,0.0357812419587896,-0.06946089958592853,-0.178708714204271
-6.985000000000001,0.02271792478059763,0.02855514548759079,0.02553055822686289
-6.350000000000001,0.02070422196288983,0.1301915143973452,0.2445193089914384
-5.715,0.02371211938212878,0.2745837831229063,0.5221234316128259
-5.08,0.01802760861211939,0.3917328576246053,0.7807022859712689
-4.445,0.01826412403862168,0.5369114696913819,1.067787564421529
-3.810000000000001,0.01190939593158233,0.6453037180982388,1.312684925602787
-3.175000000000001,0.02476724784188578,0.7713878528735526,1.558799661868885
-2.539999999999999,0.01529110561491129,0.8744742008779116,1.762247975255016
-1.905000000000001,0.01030651405181587,0.9456613166021319,1.919595397861628
-1.27,0.007117117640671647,0.9916389728695033,2.011652390438258
-0.6350000000000016,0.009401417284776186,1.05005199319246,2.097622360649853
0,0.0002358893452353215,1.051379773640324,2.10041857465637
0.634999999999998,0.008171882613096466,1.029814181390667,2.052903617749722
1.27,0.002193603641337174,0.9920789641408927,1.969410947128896
1.905000000000001,-0.004393301827838896,0.9248478491340018,1.833581666306538
2.539999999999999,-0.01382416051861292,0.8470177777657166,1.66855099236427
3.175000000000001,-0.01264467119944359,0.7194212788784355,1.434579557400477
3.809999999999999,-0.009464907769738268,0.6254507644692879,1.232450857400121
4.445,-0.02171029963249961,0.4812610848664956,0.9660085509622548
5.079999999999998,-0.02994162642952353,0.3394840691183131,0.7029173729822078
5.715,-0.03398814333656152,0.1899456629781353,0.4345419728788606
6.349999999999998,-0.03445356858646808,0.06723943751550272,0.1965595158525423
6.984999999999999,-0.01973732569778229,-0.03301526803057789,-0.01065032700471117
7.620000000000001,-0.02312010541173971,-0.1307711458510557,-0.2097455569696957
8.254999999999999,-0.03087985745329368,-0.2121764107774246,-0.3711816663688169
8.890000000000001,-0.003283142145618069,-0.2497228326164445,-0.4855296791818029
9.524999999999999,-0.03418564452990992,-0.3320608380632763,-0.6296890130558226
10.16,-0.0277858111325365,-0.3859971048147155,-0.7336819719467912
10.795,-0.02323799518505505,-0.396280795018254,-0.7768299678838678
11.43,-0.0311580537122723,-0.4306732855515743,-0.8343220401766299
12.065,-0.03694878692296785,-0.4272454723139385,-0.8381278879288727
12.7,-0.04530342560192789,-0.4464938583718126,-0.8554601324201245
13.335,-0.0231976471578954,-0.3981526371671525,-0.7959914682240984
13.97,-0.01264252648746177,-0.3720617253486732,-0.7508300384002601
14.605,-0.02579260024254692,-0.3595685644772876,-0.7127766507970489
15.24,-0.04970326163211007,-0.3726649642490147,-0.6996482629991843
15.875,-0.02068226678661015,-0.3079689898216208,-0.6062179776899243
16.51,-0.03431449624619744,-0.3017360341148421,-0.573128722874129
17.145,-0.03083338887759442,-0.2633990867134097,-0.5088689063286083
17.78,-0.02573263913133011,-0.2449994902476577,-0.4659329962386261
18.415,-0.02738114028251514,-0.2284532896787914,-0.4281993079234644
19.05,-0.03208174911058765,-0.2099384967812189,-0.3895769866495568
